ID,MachineBlk1,MachineBlk2,MachineBlk3,Synbiotics-T01_F02,Synbiotics-T01_F02_2,Synbiotics-T01_F07,Synbiotics-T01_F07_2,Synbiotics-T01_F08,Synbiotics-T01_F08_2,Synbiotics-T01_F17,Synbiotics-T01_F17_2,Synbiotics-T01_F19,Synbiotics-T01_F19_2,Synbiotics-T01_F20,Synbiotics-T01_F20_2,Synbiotics-T01_F28,Synbiotics-T01_F28_2,Synbiotics-T01_F31,Synbiotics-T01_F31_2,Synbiotics-T01_F35,Synbiotics-T01_F35_2,Synbiotics-T01_F39,Synbiotics-T01_F39_2,Control-T01_F01,Control-T01_F04,Control-T01_F05,Control-T01_F11,Control-T01_F15,Control-T01_F17,Control-T01_F23,Control-T01_F26,Control-T01_F33,Control-T01_F38,Control-T01_F01_2,Control-T01_F04_2,Control-T01_F05_2,Control-T01_F11_2,Control-T01_F15_2,Control-T01_F17_2,Control-T01_F23_2,Control-T01_F26_2,Control-T01_F33_2,Control-T01_F38_2,Probiotics-T01_F01,Probiotics-T01_F01_2,Probiotics-T01_F02,Probiotics-T01_F02_2,Probiotics-T01_F09,Probiotics-T01_F09_2,Probiotics-T01_F12,Probiotics-T01_F12_2,Probiotics-T01_F17,Probiotics-T01_F17_2,Probiotics-T01_F22,Probiotics-T01_F22_2,Probiotics-T01_F31,Probiotics-T01_F31_2,Probiotics-T01_F33,Probiotics-T01_F33_2,Probiotics-T01_F35,Probiotics-T01_F35_2,Probiotics-T01_F37,Probiotics-T01_F37_2,P_Blk_01,P_Blk_01_20190824233514,P_Blk_02,P_Blk_02_20190824132314,QC04,QC05,QC06,QC07,QC08,QC09,QC10,QC11,QC12-1,QC12-2,QC13-1,QC13-2,QC13-3
80889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848420,0,0,2595020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97155,0,7862500,10051540,72460600,100773530,123726600,217067100,205937800,400822600,101233350,94121500,101899400,197840600,31843780,35959520,128194100,179779400,42459850,58747890,113353900,28184700,78934200,82384500,61046800,59966030,86074000,57282170,64049500,71501200,83013900,97739500,50330000,62990300,65433300,76355090,62421080,80325400,74495800,63137160,25016610,62812500,79843500,65156470,40474720,169922600,55841620,39307300,90769700,169943200,140123800,104135200,198006200,104568100,154722420,139247970,31738400,43425230,60850000,77853190,40848080,110497300,53407500,85976300,0,0,0,0,105479590,88580300,62854100,141473800,44158010,64644700,44257600,62607110,64157400,32897700,91197200,84329200,71014700
114116,0,0,0,0,0,0,0,0,0,0,0,0,0,2075880,1344070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858220,0,0,0,0,630500,816689,0,0,797361,0,0,802913,952252,0,0,0,0,0,0,0,0,0,869948,0,0,0,0,0,0,2756970,1802420,1239410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690296,0,0,0,0,0,0,0,0,0,0,0,0
112380,0,0,0,12497800,0,22791130,0,0,55197700,0,11177000,18792000,0,9428380,20362500,0,0,0,8033600,7495480,0,13288600,55000500,0,0,31228300,7635060,0,7774940,0,11548300,0,37719300,10812300,10201500,6928580,25719720,51511250,6876940,0,0,130526770,7765750,0,0,0,7557200,0,0,0,10623400,0,0,0,0,0,0,0,24610200,0,0,2555240,0,0,0,0,0,14829270,18574200,13869900,10566300,19365840,20658700,11766450,0,0,13722500,18228800,12084300,25469880
24649,0,0,0,0,0,0,0,0,0,0,621169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,513930,0,0,0,0,0,0,0,0,0,0,0,0,0,417143,1713460,0,0,0,0,0,0,1033550,909694,0,0,0,0,0,0,0,0,0,0,1760970,0,0,0,0,0,0,0,2160940,0,627785,0,0,0,0,0,0,0,0,0,0,0,0,430013,0,1748540,0,0,525045,0,552283,0,0,1312460,1216450,0,1065800,686394,1209400,0,790487,587084,0,0,0,0
142816,0,0,0,0,962452,0,0,0,0,0,0,512580,571628,0,0,0,0,1139580,0,989379,703389,0,0,706753,0,1034770,929954,0,0,0,0,0,737724,885368,0,702477,0,0,0,0,0,0,961501,0,741474,2251830,4151140,876064,3942100,0,630804,2879270,2652648,2703590,1930650,0,0,0,0,1022710,922521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775220,0,809542,0
58103,0,0,0,0,0,0,2380080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607210,0,0,0,0,0,0,0
105308,0,0,0,0,1463370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456830,1528820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3231780,0,0,0,0,0,0,0,0,4679130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550750,0,0,0,0,0,2783760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049050,0,0,0,0,887260,0,0,0,0,0,0,0,0,0,0,0,1491090,0,0,0,0,0,0,0,0,0,0,0,0,1161910,0,0,0,0,0,0,0,0,0,0,0,0
122291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116121,0,1438050,1220320,15650500,11293790,7633730,2247440,12629000,12216160,8397980,8508840,1608280,5494690,2380120,1547490,8871480,6555890,4496250,3205350,2563950,3583060,12743540,8252600,2472130,3102950,11395860,13069850,9297740,5227090,5719420,7320700,2104740,4468900,3525250,2757550,5466230,13333210,8773100,2539290,2577440,2415650,1977350,3076270,3617830,1600200,2926810,2914470,8955560,3055100,2503010,16437920,4086050,2803040,3804610,7769460,5112020,6178880,5337820,2171880,6003810,5081380,3938930,2893850,0,0,0,0,6565430,6586250,3897310,2388860,9300980,4220060,5649650,3102170,5704500,2473990,2627300,2970790,14092340
139784,0,0,0,0,0,0,0,0,2218740,0,0,0,0,1094550,0,1524610,0,0,0,0,1117400,0,1127000,0,0,0,0,1270530,0,0,0,0,0,0,0,1021660,0,0,0,0,0,0,0,0,0,0,1206410,0,0,1517830,871963,1148600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320660,834247,822624
65764,0,0,0,0,0,0,0,0,0,0,0,0,0,21978300,11628500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873470,0,0,0,0,0,0,0,0,0,0,0,4683450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110124,0,0,0,0,0,0,0,0,0,0,3724350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4868290,0,0,0,0,0,0,0,0,0,0,0,0,1422700,0,0,0,0,2334400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132080,812070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119122,0,0,0,2214810,2106230,4026440,1915060,0,0,1887470,0,2088940,1518500,3504580,2512460,2122460,1921440,0,0,0,1757390,0,1726940,1528770,1665410,2551260,2662060,0,0,0,1996390,2534260,0,1898660,1971810,2692280,1730770,0,0,1704650,0,1713640,0,2363870,1803280,0,0,2977220,2723720,1531050,2349780,2076520,1813830,1730470,0,1181350,2278630,0,0,0,0,0,0,0,0,0,0,1837780,1973550,2077970,1559740,0,2325740,1863920,0,2329080,2050480,2159760,2247830,1752550
119005,0,3992857,5517529,1923110,27146830,29350500,1671850,78451720,78331270,47891440,55972320,13640240,25496550,16663580,0,30524300,31104900,42345360,32855660,25025720,13387390,31294050,8520260,21632200,15202280,44274500,14774470,53151080,37940580,43491040,29761450,10421980,17084930,14629720,26837060,12665100,31139400,35479030,18629050,17481530,33135590,8856220,16866700,6489470,22409770,5736860,29213260,4856190,25997150,13440500,29607870,25458680,42308860,19021820,62549940,25356770,19277110,17608920,27218510,31915460,45135530,31697260,12535370,0,0,0,0,13543440,49570060,38715670,13638330,18910140,26980050,13530700,20375710,10621830,12900220,24081460,22087100,23933330
110777,0,0,0,5427410,9002270,3962630,3909460,0,0,3442930,0,4118130,4637060,3626950,3552260,4294370,4021700,3382550,2080580,2041190,2192320,7315760,5255160,3323210,3494920,0,4296720,5899000,3187770,9255580,5663350,4339060,0,7062100,1698890,4250280,2955770,7241010,2915030,2680220,3597670,4509080,3149280,2230950,5328060,0,3912190,4591890,4280610,5608090,8189780,3969940,0,0,0,2543200,0,3131410,2347060,3285950,5004260,3504940,3943400,0,0,0,0,2981560,5120630,5031650,3825340,4795490,3887830,5446740,3208750,3122890,8825910,4946520,3180490,7601150
16515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480520,0,0,0,0,0,0,0,0,0,1898710,0,0,0,0,0,0,0,0,0,0,0,0
45900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378720,0,0,0,4159310,0,4699240,0,0,0,0,0,0,0,0,0,0,2669240,0,0,0,0,0,0,0,0,0,3275640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97881,0,0,0,0,0,0,0,0,11258100,0,0,0,0,0,0,0,6004510,0,0,0,6137180,0,11655500,3332430,0,0,0,0,0,0,0,15015300,0,0,0,0,0,0,0,0,0,0,0,15155900,11440220,0,0,0,0,0,0,0,35551500,0,0,0,0,0,0,10345300,0,0,0,0,0,0,0,0,0,0,0,0,10182500,0,10440400,0,0,0,0,11383300
101291,0,0,0,228245500,21717710,155744100,259070110,615865200,469562600,312763380,420298990,237230260,161281550,15805900,30173700,17792900,250618150,40371890,69222680,53576430,84759890,148077200,266234900,121643800,136239990,204720700,168047370,197974000,273314300,44869060,255365280,159412000,134679600,136684760,56252460,223657350,159680758,74950000,91893560,5082651,247363300,298998500,48693120,112093200,110349400,78505010,53339090,0,300067070,67397900,270756950,291593050,483163570,113463370,144567450,116637860,178395440,60893190,64335810,31068460,173637990,87525870,161106720,0,0,0,0,140337380,177267900,163348100,160128800,48129930,104028400,90192690,86569180,144919100,156081110,191235120,46598080,188382550
96415,0,0,0,24561410,12436670,25559280,8606790,11161340,13610100,24202770,23486950,4691620,38821810,73801920,69119180,3714420,15068500,2504650,6846000,27763010,4401680,14544980,15235610,24395040,17769300,55680430,32632160,32332770,12871690,27966230,31515780,31497680,9385020,18052660,6334804,28808270,25613590,18749000,8671270,1349380,11922460,31984100,14531870,192624300,188731390,37223240,12590921,5675364,16146650,40416070,19048480,25293390,35456350,13370800,12709914,10912020,10136490,2049210,0,11876850,22233920,21459400,11137440,0,0,0,0,16249630,37005800,14608350,32778650,20723470,15431191,15708960,5800780,14392080,20138870,21797540,33720440,28139850
115835,0,0,0,0,0,0,0,0,0,5306040,0,2162260,0,0,0,0,0,0,0,3507280,0,3047330,4462960,3887300,0,4436850,0,0,11169250,3888980,0,8432800,4144610,5259640,0,2378980,0,4244020,0,0,4570160,0,0,0,0,1646250,0,0,12223430,2989680,2463600,0,0,0,0,0,0,0,0,0,10158340,1948190,0,0,0,0,0,0,1930040,2776120,0,0,0,0,0,1462690,2325140,5689990,0,1922520
25782,0,0,0,58278500,10469250,10375000,12738540,22875600,23583580,10327500,8225470,35701570,11096970,166235300,227140050,8737240,6376120,0,4241740,55316800,50090670,8548550,16341300,9461900,6302840,11722200,11110950,16980800,39519450,14062500,14245240,13500200,0,9458440,0,19824900,14734670,29328200,10230400,0,22052300,32661860,0,30385500,33971300,0,0,0,20070130,13917100,8420860,15924800,8919221,45319900,7306930,12576340,12196600,0,0,10031200,40423750,11212900,10346100,0,0,0,0,13172000,17024250,17698160,10651900,9511510,14881980,7166250,5721310,7426970,7107840,8751340,9691550,8585640
80765,0,0,839863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133770,0,0,0,0,0,0,0,0,0,0,0,0,0,3574510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28931,0,0,0,0,0,0,0,4079790,0,0,0,0,0,0,0,0,0,0,0,0,0,3094170,0,0,0,0,0,0,1556150,0,0,3271080,0,0,0,0,0,3095220,0,0,0,0,0,0,0,0,0,0,2286560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110183,0,0,0,0,0,0,0,0,0,5725390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078580,0,0,0,0,0,0,0,0,0,0,0,543934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2773000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687070,0,0,0,0,0,0,0,0
125345,0,799300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572000,0,0,0,0,1345540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4839460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4715120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550420,0,0,0,0,3894570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120145,0,658839,0,2328620,1717820,1693570,3291430,3108820,7830370,1866560,2502390,3946310,3908830,1795150,1494760,3577480,4598720,1804250,2701170,1841600,1912760,1959250,4743440,3523010,1609090,2991470,1981770,3122820,1529680,3148270,3333670,2647440,2402520,3629080,0,1444580,1416740,3846260,1222890,1897280,1479250,6013870,1138760,2291210,2694920,2712400,3312220,1204830,2116700,2017850,3812480,2243430,2783760,2472280,2677100,1937890,2347560,2003990,1112020,2013800,2278710,3058650,4574640,0,0,0,0,1241230,4519930,1682200,2429360,2015770,2313840,1116370,2325780,1533250,1607700,3314330,1807790,3618430
70306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40233075,15538545,4223630,38016807,0,0,0,0,0,0,0,0,0,0,0,0,0
29630,0,0,0,0,0,0,0,0,0,0,2731360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4330030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121596,0,0,0,3399440,3134800,2439630,2899230,4635720,3925930,2545330,2289900,3024740,3147730,1112630,2342170,1972680,3217800,2119520,1939350,0,1916440,2865630,2865370,5529730,1820090,2282770,2190840,5352630,2606350,2634600,2304490,2733810,1587670,4647300,2244310,1834220,2451940,3269860,3051620,2054090,2259190,3490040,1617730,1747270,1920400,1368830,1147210,2281150,1899850,3408020,2378320,1629080,2411220,1651600,2718510,1615330,1832440,3313320,2899710,1845480,1905870,4394040,2543870,0,0,0,0,3461590,2499900,3136910,3125710,3014050,2016080,1540050,1565580,2082980,2667760,2355160,2273330,2453110
17298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27249,0,0,0,9887440,9306590,0,0,14969450,6426490,3778990,8885650,4970770,2548890,0,0,2474640,0,0,0,0,0,0,7237930,3246800,0,9569470,1992850,13304630,6764440,16733700,5477430,17278530,2326490,2717090,0,0,2567530,4531550,0,0,4814190,1933180,0,0,0,0,0,0,6227160,5118290,4124480,11231710,7196400,4204410,0,12487610,4084800,0,0,7917630,13819670,0,0,0,0,0,0,3428190,8791760,9126860,4862780,0,2307840,1782480,0,2883140,1913290,3465930,4425720,2462340
52175,0,0,0,0,2478940,0,0,0,0,2880060,0,0,0,0,0,0,0,0,0,0,0,2384320,0,0,0,0,0,0,0,4246950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3253040,0,0,0,0,0,0,0,0,0,0,0,0
73814,0,0,0,0,0,0,0,0,0,0,0,0,0,4458670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3263260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115070,3637500,3442590,1915370,1295420,0,1214570,1449060,3100900,968853,2798990,935410,2012340,1920280,1983890,2130090,728524,4264540,1519590,1609020,0,0,0,0,0,0,1055120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184180,1741430,2367460,1135120,1143090,1502780,817257,977596,1156010,1906190,1234380,1084320,1184310
113324,0,9415670,1770050,0,14780990,3468760,0,0,0,23201800,17596500,0,6696480,0,3255530,0,0,93986500,42123610,10594820,8614690,5328750,12047150,0,24175700,12106800,8572660,0,0,0,4784980,0,23733340,9099670,47610700,12685080,0,0,8265830,9225890,0,0,24168240,3949280,43653500,4019560,56767550,60283000,12578020,3978890,13071600,5513340,14544820,6165950,40104100,6650750,15104710,4008800,16702300,0,3679730,0,3689250,0,0,0,0,24941700,9688360,6077370,4609070,7001790,11213930,7835060,5934430,5305390,4648430,19282080,14227690,35363000
84890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046920,1251280,0,0,0,0,0,0,0,7630550,5396600,0,0,2686740,3873900,0,0,0,0,0,0,0,0,4261570,0,0,0,0,2945000,0,0,0,0,0,0,0,2419190,0,355422,2561430,0,0,0,0,0,2747970,0,0,0,0,1757530,0,0,0,4333780,0,0,1218160,0,0,0,0,0
149390,0,0,0,0,0,0,879030,743271,0,0,0,0,0,0,0,0,0,0,0,749998,0,0,0,0,0,626725,0,0,0,0,0,1272830,0,0,0,0,0,0,0,0,0,1643400,0,0,0,0,0,0,0,0,0,0,486409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150791,0,0,0,0,0,0,0,43363920,26323380,0,0,971358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,0,0,0,0,0,0,0,0,535056,0,0,0,0,0,0,0,0,895377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144959,0,0,0,3031660,1714100,2522200,0,0,0,7207820,3437120,2618920,0,0,3141340,1905730,0,1436470,1007160,0,2681081,0,2260650,1634510,2103034,2475800,0,4103420,3303770,1030750,2009590,2613760,2446000,0,0,2892990,2654510,2490900,4192800,0,2502990,0,1534807,2034011,1632350,1161450,0,0,2399670,4049490,3880890,4399620,8363500,2694679,1238080,3840950,1786580,961092,1016870,846631,1427240,0,0,0,0,0,0,1164920,1563330,3878300,0,876792,0,750714,1295511,0,0,2768590,0,3306530
85189,0,0,0,0,0,0,0,7237460,8277490,0,1205430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5156800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7067210,7311780,0,6656570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150153,0,0,0,0,0,0,1055910,0,0,0,0,0,0,727042,783739,1093090,0,1125560,1219210,0,0,0,0,0,0,0,0,0,1029140,0,0,801307,0,0,0,0,0,0,712666,0,801781,956421,1062290,826477,966656,1079850,910103,0,981004,1423750,1112450,0,0,0,0,872130,1006810,763217,902319,1141370,1053370,0,0,0,0,0,0,879677,0,1011170,0,0,915520,0,0,0,0,834732,0,0
12970,0,0,0,0,0,8354564,0,1625050,0,4822410,7181440,0,5478470,5253290,8344420,1359430,1578240,0,0,3093960,5502820,0,1902390,4112880,0,2697340,0,0,1410910,6730078,1106340,0,0,5154660,0,2753220,0,6864850,0,0,0,1430730,0,0,4509764,9228850,0,0,2811210,3390580,2262610,3362380,1311200,0,0,2980370,5607520,2487760,0,0,1619800,2142550,5861970,0,0,0,0,0,0,2132470,3225820,0,1049700,4144998,0,2024560,0,3735600,2638200,6123690
96767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3138090
148597,0,1382850,320719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290971,280702,0,297264,0,0,0,0,0,0,0,0,0,0,0,0,0
120172,0,0,0,12956750,7222460,0,6822380,9249300,10880900,6735080,9854550,7539040,0,4208150,3012740,9822550,13808620,0,1065130,5049310,2765710,15183490,10614780,3660110,1655860,18711040,0,10643250,15690630,3131430,6956480,4808590,5347470,2530000,0,6133660,13257110,11374330,1950470,0,4848540,13406940,1280000,0,9582900,3542160,0,4980650,8172190,8968580,19610450,4251670,8228900,10958330,5071590,1987240,2022820,1691270,0,0,19366960,6978360,0,0,0,0,0,7634460,4002950,21955210,7842640,0,0,2166950,1930250,3069900,3308960,4516300,3414850,7161790
103133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3923670,0,0,0,0,0,1885720,0,0,2738600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90151,0,0,0,0,0,0,0,0,0,0,0,0,9588880,0,0,11896100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17451700,0,0,0,0,19783450,0,0,0,10280000,0,6998610,0,0,0,44195300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51978,0,0,0,0,0,0,0,0,0,0,8620400,4601900,4814000,0,0,6383140,0,0,0,0,0,6209250,0,4073460,0,0,2443360,4727660,0,14522560,0,0,0,3025790,0,4210700,0,5212380,0,0,0,4966450,0,0,0,0,0,0,0,5105780,4517030,0,5883520,0,0,2899820,0,0,0,0,0,0,3984210,0,0,0,0,0,4972920,5032360,0,0,2948080,0,0,0,0,0,0,3818500
